sentiment	productId	userId	summary	text	helpfulY	helpfulN
-1	B000YSS7EO	API5JLBRT6FIN	multigrain version does not appeal to either of my twins	"My now 1 yr old babies love the rice and oatmeal versions of this cereal, but hate the multigrain version.  Pity that I tried it out<br />as an amzn multipack, guess it will go into my second harvest bin.  Like other reviewers mentioned, it has a slightly stale<br />smell to it -- perhaps they don't wash the quinoa enough before processing it?  I taste everything my babies eat, and have<br />to mention that it does not have the melt in the mouth texture of the other two besides not tasting good.  My babies will eat quinoa for eg<br />when I cook it for family meals.  And amaranth in flakes from their brother's cereals.  Buy a single can from whole foods<br />or target etc before buying a multi pack.  They won't even eat it if I put in one tablespoon to 5 of rice cereal.  Ended up just tossing the open can.<br />Either of these is fantastic. <a href=""http://www.amazon.com/gp/product/B000YSTGGW"">HAPPYBELLIES Brown Rice Cereal Contains DHA and Probiotics, Organic, 7-Ounce Canisters (Pack of 6)</a><a href=""http://www.amazon.com/gp/product/B000YSS7EO"">HAPPYBELLIES Oatmeal Cereal, Organic, Contains DHA and Probiotics, 7-Ounce Containers (Pack of 6)</a>"	3	1
1	B003EML8PM	A3VSYJQBREQSC9	love it	love it, i always try to tell my friends so they can buy them too	0	0
1	B000DZKKKC	A1UPTUHCFW18X6	YUMMMMMMMMMMM	I love these cookies.  You just mix them all up in a bowl together and bake.  I ADD MORE CHOCOLATE chips- at least 1/4 cup more of whatever flavor I am craving at the time- or better yet chop up some chunks from a semisweet baking bar!  This makes it better, I think, as it doesn't have enough chocolate in them when I really need a chocolate fix.  The package says  to melt the butter.  You do not have to do that if you have a hand mixer with some guts.  Just use soft butter or butter substitute.  Also, watch how long they cook as mine never need the full time.  My kids like them softer so I bake shorter for them and make a crispier tray for me.  The only caveat is that each bag only makes a small batch and it is expensive.  BUT this is the BEST tasting gluten free mix I have ever found.  My kids love them and they are eaten quickly.	2	0
-1	B006N3IG4K	ATQCO4O4U8E78	Horrible: did something happen?	I bought this coffee because several people who also liked my favorite (Jet Fuel or Emeril's Big Intense Bold) liked this one. Typically Sumatra is one of my favorite coffees as well.<br /><br />I am wondering if they made a bad batch or gave it the wrong label.<br />It is **NOT** bold.  It is extremely mild and smoky tasting.  Not a single member of my family liked it and that's very unusual.<br /><br />I'm going to contact the company to see if they'll exchange it or refund me.  It is THAT bad.	0	0
1	B002QWP89S	AH261OMJCV5U8	Greenies for Seniors	I have always used Greenies for my dogs. THese for seniors are wonderful. I have an elderly bulldog with really bad breath. She used to swallow the original Greenies whole so I quit buying them for her. She actually does chew these and eat them and they make a big difference in how her breath smells. Great product and the price is better than I have seen it in some local pet stores.	1	0
-1	B000VHJPKI	A1P85GZIZSL9IE	Yuk!	This is by far the nastiest thing I have ever put in my mouth...My husband who will eat anything and I mean anything, even if he doesn't like it just so food doesn't go to waste, could not even stomach this. He told me to take it out of the fridge and just dump out the entire bottle.	1	0
1	B0013NUGDE	A668DPP6GDYX5	The best of the best	I don't feel guilty about eating these chips.  They are the best of the best and I have ordered more.  There is a great variety to choose from and enjoy.	0	0
1	B000NMG99Q	A2NUGC6IZELVJO	GREAT CANDY TREATS	I have been looking for these great candies for years.  Every now and then I would come across them in a candy store.  It is so nice to know I can now order them on line at Amazon and always have Honees on hand to enjoy and share with others.  I love the honey filling. Try them. JANE	2	0
1	B000HDKZDC	A23TNRHKURH7YU	Best cereal bars on the planet	We use these for our daughter for a few reasons. One, they are healthier than other cereal bars on the market (whole grain). Two, they have yogurt incorporated into the bar. Three, the are thick and do not easily crumble. Since our daughter starting eating them when she was about 1, not having to clean up after she's eaten them is a BIG plus.<br /><br />Plus, they are super yummy for adults too.<br /><br />They are more expensive than others on the market (esp since I can get Nutrigrain bars in bulk at a discount) but they are worth it. Makes our life easier and they don't have a ton of added sugars!	4	0
1	B001P05K8Q	A2ULPITUU7SGBO	11 year old Black Lab loves them	"I have tried several other brands of dental chews for my 11 year old black lab, Bonnie.  She ""inhales"" most other dental chews thus defeating their purpose.  I bought the extra lg C.E.T. Hextra and she loves them!  I cut them in half so I get 2 months from the 30 count package.  It takes her about 10 minutes of chewing before finally devouring  and after 2 weeks, there is a noticeable improvement in her teeth and gums.  I do watch her to assure she doesn't try to swallow whole pieces but, so far, it hasn't been a problem.  I will be ordering more from Amazon as this packages dwindles.  I have recommended this product to friends who have old and young large dogs and have received postive feedback from all. Now if I could find something similar for this old human's use."	0	0
1	B000G6MBX2	A1UDZGQRPFHB5Y	FANFREAKINTASTIC	These chips are FANFREAKINTASTIC. They are with out a doubt the best chips that I have ever had. A nice sweet smoky flavor and then a little bit-o-heat. OH YA BABY.	0	0
1	B0019QG5CG	A1NZYU01Z49DQR	great little tree	Its a very nice tree. Smaller then I thought but probably should have read to see the size before buying.  I was a gift for my dad he loved it!	0	1
1	B006N3IG4K	A2H74FIBDN5NMR	Rodeo Drive - delicious coffee	I love quite a few coffees but this one is grabbing my whole households attention. It's not bitter but it's not light either. It's perfect. I love it.	2	0
1	B007M83302	AJ6GK0GEB3OA	great chips	"My parents were visiting us in Las Vegas from the east coast. I was at my favorite grocery store and as we passed the chips I said ""you have to try these chips, (my wife and I have been hooked for some time now) my mother said that she doesn't buy chips since they are too greasy. I said I promise you will love these. When we got home I opened the bag and handed it to them. They loved them. When they returned home I got a call from my parents telling me they went to every healthy store around and no one sells them. I sent a case to their home since you can not get them on the east coast and they are almost finished with them. Time to order another case. BEST CHIPS EVER. We keep many bags in the house."	0	0
1	B000EVIDUY	A3QPAY0TGGBKMV	Good Brownies	Whether you need to eat Gluten-free or not, these are great brownies.  Moist and full of flavor.  We took some to my kindergartner's graduation and the dissapeared quickly.	0	0
1	B0058AMY74	A56JFSLUCHI4J	Highly addicitive chips	I have to admit that those chips are so good that they are highly addictive. I can't stop eating them!!! It's crunchy and seasoned at the right amount of flavor and salt. Just perfect!!! Believe me, some chips are so salty, I can't finish a small bag. But this one... I just keep on eating!	0	0
1	B0004MXKOC	AHABDVLRNUN5V	They Are Outstanding	Streit's Passover Matzos, in the colorful pink box, are very fine tasting Matzos, produced by the last remaining family run enterprise in the United States. They are under Rabbi Soloveitchik's supervision, and fully comply with all halachic requirements. Enjoy.	3	0
1	B00008JOL0	A1197LF9EXNHL6	zukes	We have a border collie/husky. She is 13 years old and we love her dearly. She has such a sweet disposition. I keep the Zuke's treats in a basket in the utility room. Whenever I go to that room, Sasha follows me and starts doing some of her tricks on her own hoping she will get one of her treats she loves. Judy Watson	1	0
1	B0035YE9CS	AGXFRN1RZKI4J	Outstanding Product!	Saw this on How it is made, which was a very interesting process.<br />Decided to give it a try, I really enjoy the flavor it adds.<br />Looking forward to trying it on several more dishes.<br />Thanks to those who brewed it!	0	1
1	B0013NUGDE	A2N7YLIQN52J1N	These are great	This is my favorite flavor.  I love them and never get tired of them.  They never upset my stomach like regular chips can sometimes.	0	0
-1	B001HTJ49G	A1RRMZKOMZ2M7J	Not so good & close to expiry	These might be OK for hi-protein pretzels but they are not so good as pretzels, period. In addition, the bags I received will expire in less than 3 months. I am not pleased.	0	0
-1	B0001KL1XO	A3FM9FBCAXB57H	Overpriced and over roasted.	There are much better coffee's available on the market for far less money that are of significantly higher quality.  I was very disappointed in this purchase.	1	0
1	B000E1HVW0	A2NAUQDLVN4CQM	just like old times!	"I remember the old days of having shake and bake BBQ ( I had a mother that was raising 5 girls alone). Chicken and the S & B were cheap to buy in these days and we ate it a lot.<br /><br />I never thought those memories could be recreated through smell and taste again, but oh My godness it was!!<br />It is just a delicious as I remember it being as a kid. I bought a case of 8 and have 6 more left. I don't know why the stores don't have this in stock...one clerk said its the msg in it. Well people should be able to make there choices of buying it or not buying it.<br />I am still amazed at the granular style it is and how it ends up this red sticky delicious old style bbq sauce that sticks to it like glue.<br />It is so gooood!! I highly recommend buying it and it would probably be good on ribs too!!<a href=""http://www.amazon.com/gp/product/B000E1HVW0"">Shake 'N Bake Seasoned Coating Mix, BBQ Glaze, 7-Ounce Boxes (Pack of 8)</a>"	0	0
